Data,Miestas,Adresas,Mokėtojo Nr.,Objekto Nr.,Apskaitos taško Nr.,R_Nuo,R_iki,Kiekis
2018-06-21,Kaunas,A. ir J. Gravrogkų g. 5,IM016009,6009SN64,64,3801,4354,553
2015-06-11,Kaunas,A. ir J. Gravrogkų g. 5,IM016009,OBJ00018185,9064,274,520,246
2015-12-18,Kaunas,A. ir J. Gravrogkų g. 5,IM016009,OBJ00018185,9064,520,721,201
2016-06-23,Kaunas,A. ir J. Gravrogkų g. 5,IM016009,OBJ00018185,9064,721,963,242
2016-12-12,Kaunas,A. ir J. Gravrogkų g. 5,IM016009,OBJ00018185,9064,963,1141,178
2017-06-26,Kaunas,A. ir J. Gravrogkų g. 5,IM016009,OBJ00018185,9064,1141,1373,232
2017-12-14,Kaunas,A. ir J. Gravrogkų g. 5,IM016009,OBJ00018185,9064,1373,1570,197
2018-06-21,Kaunas,A. ir J. Gravrogkų g. 5,IM016009,OBJ00018185,9064,1570,1783,213
2018-12-13,Kaunas,A. ir J. Gravrogkų g. 5,IM016386,6009SN64,64,4354,4827,473
2018-12-13,Kaunas,A. ir J. Gravrogkų g. 5,IM016386,OBJ00018185,9064,1783,1975,192
2015-06-11,Kaunas,A. ir J. Gravrogkų g. 7,IM016009,6009SN65,65,1213,1770,557
2015-12-11,Kaunas,A. ir J. Gravrogkų g. 7,IM016009,6009SN65,65,1770,2276,506
2016-06-28,Kaunas,A. ir J. Gravrogkų g. 7,IM016009,6009SN65,65,2276,2863,587
2016-12-12,Kaunas,A. ir J. Gravrogkų g. 7,IM016009,6009SN65,65,2863,3297,434
2017-06-26,Kaunas,A. ir J. Gravrogkų g. 7,IM016009,6009SN65,65,3297,3777,480
2017-12-14,Kaunas,A. ir J. Gravrogkų g. 7,IM016009,6009SN65,65,3777,4234,457
2018-06-21,Kaunas,A. ir J. Gravrogkų g. 7,IM016009,6009SN65,65,4234,4702,468
2018-12-14,Kaunas,A. ir J. Gravrogkų g. 7,IM016009,6009SN65,65,4702,5307,605
2015-06-11,Kaunas,A. ir J. Gravrogkų g. 7,IM016009,OBJ00018612,9065,303,565,262
2015-12-11,Kaunas,A. ir J. Gravrogkų g. 7,IM016009,OBJ00018612,9065,565,785,220
2016-06-28,Kaunas,A. ir J. Gravrogkų g. 7,IM016009,OBJ00018612,9065,785,1050,265
2016-12-12,Kaunas,A. ir J. Gravrogkų g. 7,IM016009,OBJ00018612,9065,1050,1241,191
2017-06-26,Kaunas,A. ir J. Gravrogkų g. 7,IM016009,OBJ00018612,9065,1241,1465,224
2017-12-14,Kaunas,A. ir J. Gravrogkų g. 7,IM016009,OBJ00018612,9065,1465,1682,217
2018-06-21,Kaunas,A. ir J. Gravrogkų g. 7,IM016009,OBJ00018612,9065,1682,1902,220
2018-12-14,Kaunas,A. ir J. Gravrogkų g. 7,IM016009,OBJ00018612,9065,1902,2135,233
2015-06-08,Kaunas,A. Jakšto g. 16,IM206006,6006SN363,363,254,397,143
2015-12-22,Kaunas,A. Jakšto g. 16,IM206006,6006SN363,363,393,514,121
2016-06-03,Kaunas,A. Jakšto g. 16,IM206006,6006SN363,363,514,689,175
2016-12-13,Kaunas,A. Jakšto g. 16,IM206006,6006SN363,363,689,864,175
2017-06-23,Kaunas,A. Jakšto g. 16,IM206006,6006SN363,363,864,1050,186
2017-12-14,Kaunas,A. Jakšto g. 16,IM206006,6006SN363,363,1050,1199,149
2018-06-06,Kaunas,A. Jakšto g. 16,IM206006,6006SN363,363,1199,1307,108
2018-12-05,Kaunas,A. Jakšto g. 16,IM206006,6006SN363,363,1307,1426,119
2015-05-28,Kaunas,A. Jakšto g. 8,IM206006,6006SN293,293,420,593,173
2015-06-08,Kaunas,A. Jakšto g. 8,IM206006,6006SN293,293,593,846,253
2015-12-22,Kaunas,A. Jakšto g. 8,IM206006,6006SN293,293,651,727,76
2016-06-03,Kaunas,A. Jakšto g. 8,IM206006,6006SN293,293,727,991,264
2016-12-13,Kaunas,A. Jakšto g. 8,IM206006,6006SN293,293,991,1027,36
2017-06-23,Kaunas,A. Jakšto g. 8,IM206006,6006SN293,293,1027,1067,40
2017-12-14,Kaunas,A. Jakšto g. 8,IM206006,6006SN293,293,1067,1088,21
2018-06-06,Kaunas,A. Jakšto g. 8,IM206006,6006SN293,293,1088,1099,11
2018-12-07,Kaunas,A. Jakšto g. 8,IM206006,6006SN293,293,1099,1128,29
2015-06-19,Kaunas,A. Jasaičio g. 23A,IM096003,6003SN371,371,185,256,71
2015-12-11,Kaunas,A. Jasaičio g. 23A,IM096003,6003SN371,371,256,334,78
2016-06-27,Kaunas,A. Jasaičio g. 23A,IM096003,6003SN371,371,334,415,81
2016-12-19,Kaunas,A. Jasaičio g. 23A,IM096003,6003SN371,371,415,485,70
2017-05-09,Kaunas,A. Jasaičio g. 23A,IM096003,6003SN371,371,485,554,69
2017-06-21,Kaunas,A. Jasaičio g. 23A,IM096003,6003SN371,371,0,17,17
2017-12-15,Kaunas,A. Jasaičio g. 23A,IM096003,6003SN371,371,17,90,73
2018-06-19,Kaunas,A. Jasaičio g. 23A,IM096003,6003SN371,371,90,164,74
2018-12-17,Kaunas,A. Jasaičio g. 23A,IM096003,6003SN371,371,164,234,70
2015-06-19,Kaunas,A. Juozapavičiaus pr. 108,IM206098,6098SN10,10,64169,65127,958
2015-12-14,Kaunas,A. Juozapavičiaus pr. 108,IM206098,6098SN10,10,65127,65735,608
2016-02-23,Kaunas,A. Juozapavičiaus pr. 108,IM206098,6098SN10,10,65735,65923,188
2016-06-15,Kaunas,A. Juozapavičiaus pr. 108,IM206098,6098SN10,10,1,305,304
2016-10-19,Kaunas,A. Juozapavičiaus pr. 108,IM206098,6098SN10,10,305,1168,863
2016-12-20,Kaunas,A. Juozapavičiaus pr. 108,IM206098,6098SN10,10,1168,1978,810
2017-06-28,Kaunas,A. Juozapavičiaus pr. 108,IM206098,6098SN10,10,1978,2738,760
2017-12-19,Kaunas,A. Juozapavičiaus pr. 108,IM206098,6098SN10,10,2738,3538,800
2018-06-15,Kaunas,A. Juozapavičiaus pr. 108,IM206098,6098SN10,10,3538,3898,360
2018-12-11,Kaunas,A. Juozapavičiaus pr. 108,IM206098,6098SN10,10,3898,4301,403
2015-06-19,Kaunas,A. Juozapavičiaus pr. 110,IM206098,OBJ00024239,28,5750,6545,795
2015-12-14,Kaunas,A. Juozapavičiaus pr. 110,IM206098,OBJ00024239,28,6545,7341,796
2016-02-23,Kaunas,A. Juozapavičiaus pr. 110,IM206098,OBJ00024239,28,7341,7900,559
2016-06-15,Kaunas,A. Juozapavičiaus pr. 110,IM206098,OBJ00024239,28,1,420,419
2016-12-20,Kaunas,A. Juozapavičiaus pr. 110,IM206098,OBJ00024239,28,420,1157,737
2017-06-27,Kaunas,A. Juozapavičiaus pr. 110,IM206098,OBJ00024239,28,1157,1854,697
2017-12-15,Kaunas,A. Juozapavičiaus pr. 110,IM206098,OBJ00024239,28,1854,2471,617
2018-02-13,Kaunas,A. Juozapavičiaus pr. 110,IM206098,OBJ00024239,28,2471,3815,1344
2018-06-15,Kaunas,A. Juozapavičiaus pr. 110,IM206098,OBJ00024239,28,1,613,612
2018-12-11,Kaunas,A. Juozapavičiaus pr. 110,IM206098,OBJ00024239,28,613,1477,864
2015-06-19,Kaunas,A. Juozapavičiaus pr. 114,IM206098,OBJ00024238,27,1306,1705,399
2015-11-03,Kaunas,A. Juozapavičiaus pr. 114,IM206098,OBJ00024238,27,1705,2017,312
2015-12-14,Kaunas,A. Juozapavičiaus pr. 114,IM206098,OBJ00024238,27,0,56,56
2016-06-14,Kaunas,A. Juozapavičiaus pr. 114,IM206098,OBJ00024238,27,56,439,383
2016-12-20,Kaunas,A. Juozapavičiaus pr. 114,IM206098,OBJ00024238,27,439,803,364
2017-06-27,Kaunas,A. Juozapavičiaus pr. 114,IM206098,OBJ00024238,27,803,1183,380
2017-12-15,Kaunas,A. Juozapavičiaus pr. 114,IM206098,OBJ00024238,27,1183,1580,397
2018-06-15,Kaunas,A. Juozapavičiaus pr. 114,IM206098,OBJ00024238,27,1580,3898,2318
2018-12-11,Kaunas,A. Juozapavičiaus pr. 114,IM206098,OBJ00024238,27,1996,2301,305
2015-06-10,Kaunas,A. Juozapavičiaus pr. 13,IM206008,6008SN78,78,320,464,144
2015-11-12,Kaunas,A. Juozapavičiaus pr. 13,IM206008,6008SN78,78,464,580,116
2015-12-09,Kaunas,A. Juozapavičiaus pr. 13,IM206008,6008SN78,78,0,18,18
2016-06-15,Kaunas,A. Juozapavičiaus pr. 13,IM206008,6008SN78,78,18,155,137
2016-12-16,Kaunas,A. Juozapavičiaus pr. 13,IM206008,6008SN78,78,155,242,87
2017-06-13,Kaunas,A. Juozapavičiaus pr. 13,IM206008,6008SN78,78,242,324,82
2017-12-11,Kaunas,A. Juozapavičiaus pr. 13,IM206008,6008SN78,78,324,404,80
2018-06-13,Kaunas,A. Juozapavičiaus pr. 13,IM206008,6008SN78,78,404,492,88
2018-12-18,Kaunas,A. Juozapavičiaus pr. 13,IM206008,6008SN78,78,492,575,83
2015-06-10,Kaunas,A. Juozapavičiaus pr. 15,IM206008,6008SN79,79,548,874,326
2015-11-19,Kaunas,A. Juozapavičiaus pr. 15,IM206008,6008SN79,79,874,1178,304
2015-12-08,Kaunas,A. Juozapavičiaus pr. 15,IM206008,6008SN79,79,0,21,21
2016-06-15,Kaunas,A. Juozapavičiaus pr. 15,IM206008,6008SN79,79,21,352,331
2016-12-16,Kaunas,A. Juozapavičiaus pr. 15,IM206008,6008SN79,79,352,639,287
2017-06-13,Kaunas,A. Juozapavičiaus pr. 15,IM206008,6008SN79,79,639,1001,362
2017-11-08,Kaunas,A. Juozapavičiaus pr. 15,IM206008,6008SN79,79,1001,1308,307
2017-12-11,Kaunas,A. Juozapavičiaus pr. 15,IM206008,6008SN79,79,1,42,41
2018-06-13,Kaunas,A. Juozapavičiaus pr. 15,IM206008,6008SN79,79,42,333,291
2018-12-11,Kaunas,A. Juozapavičiaus pr. 15,IM206008,6008SN79,79,333,597,264
2015-06-10,Kaunas,A. Juozapavičiaus pr. 17A,IM208922,6008SN80,80,0,282,282
2015-12-03,Kaunas,A. Juozapavičiaus pr. 17A,IM208922,6008SN80,80,282,602,320
2016-06-10,Kaunas,A. Juozapavičiaus pr. 17A,IM208922,6008SN80,80,602,976,374
2016-10-18,Kaunas,A. Juozapavičiaus pr. 17A,IM208922,6008SN80,80,976,1242,266
2016-12-22,Kaunas,A. Juozapavičiaus pr. 17A,IM208922,6008SN80,80,0,119,119
2017-06-13,Kaunas,A. Juozapavičiaus pr. 17A,IM208922,6008SN80,80,119,500,381
2017-12-11,Kaunas,A. Juozapavičiaus pr. 17A,IM208922,6008SN80,80,500,886,386
2018-06-15,Kaunas,A. Juozapavičiaus pr. 17A,IM208922,6008SN80,80,886,1271,385
2018-09-28,Kaunas,A. Juozapavičiaus pr. 17A,IM208922,6008SN80,80,1271,1491,220
2018-12-11,Kaunas,A. Juozapavičiaus pr. 17A,IM208922,6008SN80,80,0,145,145
2015-04-13,Kaunas,A. Juozapavičiaus pr. 19A,IM208616,OBJ00003669,1,8310,10589,2279
2015-06-30,Kaunas,A. Juozapavičiaus pr. 19A,IM208616,OBJ00003669,1,5590,6415,825
2015-12-03,Kaunas,A. Juozapavičiaus pr. 19A,IM208616,OBJ00003669,1,6415,8715,2300
2016-04-14,Kaunas,A. Juozapavičiaus pr. 19A,IM208616,OBJ00003669,1,8715,10123,1408
2016-06-10,Kaunas,A. Juozapavičiaus pr. 19A,IM208616,OBJ00003669,1,10123,11116,993
2016-11-03,Kaunas,A. Juozapavičiaus pr. 19A,IM208616,OBJ00003669,1,11116,13011,1895
2016-12-16,Kaunas,A. Juozapavičiaus pr. 19A,IM208616,OBJ00003669,1,2,510,508
2017-06-13,Kaunas,A. Juozapavičiaus pr. 19A,IM208616,OBJ00003669,1,510,2737,2227
2017-12-11,Kaunas,A. Juozapavičiaus pr. 19A,IM208616,OBJ00003669,1,2737,5067,2330
2018-06-13,Kaunas,A. Juozapavičiaus pr. 19A,IM208616,OBJ00003669,1,5067,7686,2619
2018-10-29,Kaunas,A. Juozapavičiaus pr. 19A,IM208616,OBJ00003669,1,7686,9636,1950
2018-12-11,Kaunas,A. Juozapavičiaus pr. 19A,IM208616,OBJ00003669,1,1,506,505
2015-06-26,Kaunas,A. Juozapavičiaus pr. 20,IM206008,6008SN348,348,2767,3551,784
2015-11-20,Kaunas,A. Juozapavičiaus pr. 20,IM206008,6008SN348,348,3551,4229,678
2015-12-08,Kaunas,A. Juozapavičiaus pr. 20,IM206008,6008SN348,348,0,40,40
2016-06-15,Kaunas,A. Juozapavičiaus pr. 20,IM206008,6008SN348,348,40,657,617
2016-12-22,Kaunas,A. Juozapavičiaus pr. 20,IM206008,6008SN348,348,657,1702,1045
2017-06-13,Kaunas,A. Juozapavičiaus pr. 20,IM206008,6008SN348,348,1702,2510,808
2017-11-06,Kaunas,A. Juozapavičiaus pr. 20,IM206008,6008SN348,348,2510,3230,720
2017-12-11,Kaunas,A. Juozapavičiaus pr. 20,IM206008,6008SN348,348,1,125,124
2018-06-15,Kaunas,A. Juozapavičiaus pr. 20,IM206008,6008SN348,348,125,1027,902
2018-12-19,Kaunas,A. Juozapavičiaus pr. 20,IM206008,6008SN348,348,1027,1821,794
2015-06-10,Kaunas,A. Juozapavičiaus pr. 21,IM208461,OBJ00006767,1,3714,5664,1950
2015-11-12,Kaunas,A. Juozapavičiaus pr. 21,IM208461,OBJ00006767,1,5664,7231,1567
2015-12-08,Kaunas,A. Juozapavičiaus pr. 21,IM208461,OBJ00006767,1,0,240,240
2016-06-15,Kaunas,A. Juozapavičiaus pr. 21,IM208461,OBJ00006767,1,240,1997,1757
2016-12-13,Kaunas,A. Juozapavičiaus pr. 21,IM208461,OBJ00006767,1,1997,3767,1770
2017-06-13,Kaunas,A. Juozapavičiaus pr. 21,IM208461,OBJ00006767,1,3767,5583,1816
2017-10-03,Kaunas,A. Juozapavičiaus pr. 21,IM208461,OBJ00006767,1,5583,6733,1150
2017-12-11,Kaunas,A. Juozapavičiaus pr. 21,IM208461,OBJ00006767,1,1,610,609
2018-06-13,Kaunas,A. Juozapavičiaus pr. 21,IM208461,OBJ00006767,1,610,2462,1852
2018-12-11,Kaunas,A. Juozapavičiaus pr. 21,IM208461,OBJ00006767,1,2462,4100,1638
2015-06-10,Kaunas,A. Juozapavičiaus pr. 21,IM208610,OBJ00006965,1,652,811,159
2015-08-27,Kaunas,A. Juozapavičiaus pr. 21,IM208610,OBJ00006965,1,811,910,99
2015-12-08,Kaunas,A. Juozapavičiaus pr. 21,IM208610,OBJ00006965,1,0,97,97
2016-06-15,Kaunas,A. Juozapavičiaus pr. 21,IM208610,OBJ00006965,1,97,274,177
2016-12-13,Kaunas,A. Juozapavičiaus pr. 21,IM208610,OBJ00006965,1,274,449,175
2017-06-13,Kaunas,A. Juozapavičiaus pr. 21,IM208610,OBJ00006965,1,449,644,195
2017-10-03,Kaunas,A. Juozapavičiaus pr. 21,IM208610,OBJ00006965,1,644,764,120
2017-12-11,Kaunas,A. Juozapavičiaus pr. 21,IM208610,OBJ00006965,1,0,64,64
2018-06-13,Kaunas,A. Juozapavičiaus pr. 21,IM208610,OBJ00006965,1,64,254,190
2018-12-11,Kaunas,A. Juozapavičiaus pr. 21,IM208610,OBJ00006965,1,254,440,186
2015-06-19,Kaunas,A. Juozapavičiaus pr. 21A,IM208474,OBJ00007905,1,4926,6831,1905
2015-09-23,Kaunas,A. Juozapavičiaus pr. 21A,IM208474,OBJ00007905,1,6831,8014,1183
2015-12-10,Kaunas,A. Juozapavičiaus pr. 21A,IM208474,OBJ00007905,1,0,764,764
2016-06-20,Kaunas,A. Juozapavičiaus pr. 21A,IM208474,OBJ00007905,1,764,2800,2036
2016-12-16,Kaunas,A. Juozapavičiaus pr. 21A,IM208474,OBJ00007905,1,2800,4810,2010
2017-06-22,Kaunas,A. Juozapavičiaus pr. 21A,IM208474,OBJ00007905,1,4810,6843,2033
2017-10-04,Kaunas,A. Juozapavičiaus pr. 21A,IM208474,OBJ00007905,1,6843,8217,1374
2017-12-08,Kaunas,A. Juozapavičiaus pr. 21A,IM208474,OBJ00007905,1,1,764,763
2018-06-13,Kaunas,A. Juozapavičiaus pr. 21A,IM208474,OBJ00007905,1,764,2900,2136
2018-12-11,Kaunas,A. Juozapavičiaus pr. 21A,IM208474,OBJ00007905,1,2900,4908,2008
2015-06-10,Kaunas,A. Juozapavičiaus pr. 23,IM206008,6008SN81,81,13985,15760,1775
2015-11-12,Kaunas,A. Juozapavičiaus pr. 23,IM206008,6008SN81,81,15760,17195,1435
2015-12-08,Kaunas,A. Juozapavičiaus pr. 23,IM206008,6008SN81,81,0,182,182
2016-06-15,Kaunas,A. Juozapavičiaus pr. 23,IM206008,6008SN81,81,182,1708,1526
2016-12-13,Kaunas,A. Juozapavičiaus pr. 23,IM206008,6008SN81,81,1708,3566,1858
2017-06-13,Kaunas,A. Juozapavičiaus pr. 23,IM206008,6008SN81,81,3566,5327,1761
2017-10-09,Kaunas,A. Juozapavičiaus pr. 23,IM206008,6008SN81,81,5327,6428,1101
2017-12-08,Kaunas,A. Juozapavičiaus pr. 23,IM206008,6008SN81,81,1,506,505
2018-06-13,Kaunas,A. Juozapavičiaus pr. 23,IM206008,6008SN81,81,506,2342,1836
2018-12-11,Kaunas,A. Juozapavičiaus pr. 23,IM206008,6008SN81,81,2342,4258,1916
2015-01-21,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,4297,4354,57
2015-06-10,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,4354,4952,598
2015-12-08,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,4952,6290,1338
2016-06-15,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,6290,7990,1700
2016-07-07,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,7990,8326,336
2016-08-02,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,1,1,0
2016-12-13,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,1,1396,1395
2017-06-13,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,1396,3379,1983
2017-06-28,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,3379,3578,199
2017-07-27,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,3578,3855,277
2017-09-29,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,3855,4510,655
2017-10-31,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,4510,4872,362
2017-11-30,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,4872,5215,343
2017-12-08,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,5215,5287,72
2017-12-28,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,5287,5542,255
2018-01-30,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,5542,5938,396
2018-02-27,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,5938,6260,322
2018-03-30,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,6260,6555,295
2018-04-30,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,6555,6955,400
2018-05-31,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,6955,7298,343
2018-06-13,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,7298,7298,0
2018-06-29,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,7298,7580,282
2018-07-03,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,7580,7614,34
2018-07-31,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,0,277,277
2018-08-30,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,277,570,293
2018-09-28,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,570,907,337
2018-10-30,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,907,1287,380
2018-11-29,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,1287,1617,330
2018-12-11,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,1617,1617,0
2018-12-29,Kaunas,A. Juozapavičiaus pr. 27,IM208868,OBJ00026129,1,1617,1971,354
2015-01-30,Kaunas,A. Juozapavičiaus pr. 27A,IM202381,OBJ00023343,10,181,211,30
2015-02-05,Kaunas,A. Juozapavičiaus pr. 27A,IM202381,OBJ00023343,10,211,211,0
2015-02-27,Kaunas,A. Juozapavičiaus pr. 27A,IM202381,OBJ00023343,10,211,238,27
2015-03-17,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,238,252,14
2015-03-31,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,252,265,13
2015-03-31,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,265,271,6
2015-04-30,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,271,291,20
2015-05-01,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,0,0,3
2015-05-31,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,291,318,27
2015-06-30,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,318,345,27
2015-07-31,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,345,372,27
2015-08-04,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,372,372,0
2015-08-31,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,372,399,27
2015-09-29,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,399,423,24
2015-10-30,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,423,454,31
2015-11-30,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,454,484,30
2015-12-31,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,484,513,29
2016-01-29,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,513,555,42
2016-02-08,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,555,555,0
2016-02-29,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,555,577,22
2016-03-02,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,577,577,0
2016-03-31,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,1,34,33
2016-04-29,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,34,72,38
2016-05-31,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,72,112,40
2016-06-30,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,112,153,41
2016-07-31,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,153,188,35
2016-08-31,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,188,231,43
2016-09-30,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,231,295,64
2016-10-31,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,295,389,94
2016-11-30,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,389,495,106
2016-12-22,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,495,572,77
2017-01-01,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,0,0,34
2017-06-22,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,572,1641,1069
2017-12-08,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,1641,3212,1571
2018-01-09,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,3212,3635,423
2018-06-20,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,1,1792,1791
2018-12-11,Kaunas,A. Juozapavičiaus pr. 27A,IM205589,OBJ00023343,10,1792,3669,1877
2015-06-10,Kaunas,A. Juozapavičiaus pr. 29,IM208937,6008SN82,82,3102,3513,411
2015-09-15,Kaunas,A. Juozapavičiaus pr. 29,IM208937,6008SN82,82,3513,3743,230
2015-12-08,Kaunas,A. Juozapavičiaus pr. 29,IM208937,6008SN82,82,0,130,130
2016-06-15,Kaunas,A. Juozapavičiaus pr. 29,IM208937,6008SN82,82,130,612,482
2016-12-13,Kaunas,A. Juozapavičiaus pr. 29,IM208937,6008SN82,82,612,1057,445
2017-06-13,Kaunas,A. Juozapavičiaus pr. 29,IM208937,6008SN82,82,1057,1548,491
2017-12-08,Kaunas,A. Juozapavičiaus pr. 29,IM208937,6008SN82,82,1548,2017,469
2018-06-22,Kaunas,A. Juozapavičiaus pr. 29,IM208937,6008SN82,82,2017,2546,529
2018-12-11,Kaunas,A. Juozapavičiaus pr. 29,IM208937,6008SN82,82,2546,3006,460
2015-06-19,Kaunas,A. Juozapavičiaus pr. 29A,IM206008,6008SN532,532,112,167,55
2015-09-07,Kaunas,A. Juozapavičiaus pr. 29A,IM206008,6008SN532,532,167,204,37
2015-12-10,Kaunas,A. Juozapavičiaus pr. 29A,IM206008,6008SN532,532,0,17,17
2016-06-20,Kaunas,A. Juozapavičiaus pr. 29A,IM206008,6008SN532,532,17,67,50
2016-12-16,Kaunas,A. Juozapavičiaus pr. 29A,IM206008,6008SN532,532,67,288,221
2017-06-22,Kaunas,A. Juozapavičiaus pr. 29A,IM206008,6008SN532,532,288,509,221
2017-12-08,Kaunas,A. Juozapavičiaus pr. 29A,IM206008,6008SN532,532,509,559,50
2018-06-13,Kaunas,A. Juozapavičiaus pr. 29A,IM206008,6008SN532,532,559,609,50
2018-12-11,Kaunas,A. Juozapavičiaus pr. 29A,IM206008,6008SN532,532,609,716,107
2015-06-19,Kaunas,A. Juozapavičiaus pr. 29B,IM206008,6008SN450,450,737,1094,357
2015-09-04,Kaunas,A. Juozapavičiaus pr. 29B,IM206008,6008SN450,450,1094,1221,127
2015-12-10,Kaunas,A. Juozapavičiaus pr. 29B,IM206008,6008SN450,450,0,176,176
2016-06-20,Kaunas,A. Juozapavičiaus pr. 29B,IM206008,6008SN450,450,176,566,390
2016-12-16,Kaunas,A. Juozapavičiaus pr. 29B,IM206008,6008SN450,450,566,837,271
2017-06-22,Kaunas,A. Juozapavičiaus pr. 29B,IM206008,6008SN450,450,837,1166,329
2017-12-08,Kaunas,A. Juozapavičiaus pr. 29B,IM206008,6008SN450,450,1166,1439,273
2018-06-13,Kaunas,A. Juozapavičiaus pr. 29B,IM206008,6008SN450,450,1439,1770,331
2018-12-11,Kaunas,A. Juozapavičiaus pr. 29B,IM206008,6008SN450,450,1770,1993,223
2015-06-15,Kaunas,A. Juozapavičiaus pr. 30,IM206008,6008SN350,350,291,438,147
2015-11-11,Kaunas,A. Juozapavičiaus pr. 30,IM206008,6008SN350,350,438,566,128
2015-12-08,Kaunas,A. Juozapavičiaus pr. 30,IM206008,6008SN350,350,1,17,16
2016-06-15,Kaunas,A. Juozapavičiaus pr. 30,IM206008,6008SN350,350,17,181,164
2016-12-13,Kaunas,A. Juozapavičiaus pr. 30,IM206008,6008SN350,350,181,336,155
